img_id,cls_id,fold
07626.jpg,75,3
07627.jpg,156,3
07628.jpg,182,1
07629.jpg,149,3
07630.jpg,179,2
07631.jpg,86,3
07632.jpg,143,2
07633.jpg,194,2
07634.jpg,192,1
07635.jpg,46,4
07636.jpg,176,3
07637.jpg,184,0
07638.jpg,110,0
07639.jpg,31,3
07640.jpg,151,1
07641.jpg,148,0
07642.jpg,180,4
07643.jpg,79,2
07644.jpg,95,0
07645.jpg,84,4
07646.jpg,15,1
07647.jpg,150,2
07648.jpg,189,3
07649.jpg,18,4
07650.jpg,179,0
07651.jpg,33,1
07652.jpg,177,3
07653.jpg,171,3
07654.jpg,103,1
07655.jpg,107,2
07656.jpg,92,3
07657.jpg,34,4
07658.jpg,153,1
07659.jpg,192,1
07660.jpg,90,2
07661.jpg,4,1
07662.jpg,131,2
07663.jpg,3,3
07664.jpg,69,0
07665.jpg,51,3
07666.jpg,6,1
07667.jpg,146,1
07668.jpg,180,4
07669.jpg,29,3
07670.jpg,59,0
07671.jpg,170,2
07672.jpg,36,0
07673.jpg,45,1
07674.jpg,105,3
07675.jpg,164,4
07676.jpg,68,2
07677.jpg,109,3
07678.jpg,33,0
07679.jpg,43,1
07680.jpg,70,4
07681.jpg,13,1
07682.jpg,120,3
07683.jpg,195,3
07684.jpg,1,4
07685.jpg,120,0
07686.jpg,109,0
07687.jpg,129,3
07688.jpg,164,4
07689.jpg,27,4
07690.jpg,101,3
07691.jpg,141,3
07692.jpg,42,4
07693.jpg,17,4
07694.jpg,163,4
07695.jpg,129,0
07696.jpg,6,1
07697.jpg,143,3
07698.jpg,180,2
07699.jpg,54,4
07700.jpg,81,4
07701.jpg,165,3
07702.jpg,194,4
07703.jpg,65,1
07704.jpg,9,2
07705.jpg,117,2
07706.jpg,4,4
07707.jpg,184,4
07708.jpg,125,4
07709.jpg,38,0
07710.jpg,155,4
07711.jpg,145,2
07712.jpg,164,4
07713.jpg,67,1
07714.jpg,79,2
07715.jpg,182,3
07716.jpg,111,0
07717.jpg,157,4
07718.jpg,33,2
07719.jpg,146,3
07720.jpg,154,4
07721.jpg,30,4
07722.jpg,166,0
07723.jpg,130,0
07724.jpg,105,2
07725.jpg,188,0
07726.jpg,66,1
07727.jpg,15,1
07728.jpg,185,4
07729.jpg,143,4
07730.jpg,120,1
07731.jpg,35,3
07732.jpg,113,1
07733.jpg,155,4
07734.jpg,79,1
07735.jpg,81,0
07736.jpg,153,1
07737.jpg,84,2
07738.jpg,121,4
07739.jpg,46,2
07740.jpg,11,1
07741.jpg,166,0
07742.jpg,141,0
07743.jpg,179,1
07744.jpg,125,2
07745.jpg,66,1
07746.jpg,156,3
07747.jpg,161,0
07748.jpg,167,2
07749.jpg,55,1
07750.jpg,124,4
07751.jpg,29,0
07752.jpg,4,0
07753.jpg,145,2
07754.jpg,42,2
07755.jpg,129,4
07756.jpg,73,4
07757.jpg,120,3
07758.jpg,158,0
07759.jpg,36,4
07760.jpg,140,1
07761.jpg,123,4
07762.jpg,94,3
07763.jpg,77,0
07764.jpg,36,1
07765.jpg,14,1
07766.jpg,46,3
07767.jpg,33,0
07768.jpg,98,4
07769.jpg,7,3
07770.jpg,189,1
07771.jpg,147,0
07772.jpg,115,4
07773.jpg,131,3
07774.jpg,17,1
07775.jpg,106,1
07776.jpg,122,3
07777.jpg,173,4
07778.jpg,43,1
07779.jpg,191,0
07780.jpg,67,4
07781.jpg,88,0
07782.jpg,85,4
07783.jpg,104,4
07784.jpg,68,0
07785.jpg,95,3
07786.jpg,121,3
07787.jpg,81,0
07788.jpg,192,2
07789.jpg,44,1
07790.jpg,102,4
07791.jpg,171,3
07792.jpg,186,3
07793.jpg,31,3
07794.jpg,121,2
07795.jpg,143,2
07796.jpg,173,0
07797.jpg,44,0
07798.jpg,161,0
07799.jpg,179,0
07800.jpg,6,1
07801.jpg,81,4
07802.jpg,73,1
07803.jpg,80,4
07804.jpg,92,2
07805.jpg,27,0
07806.jpg,178,2
07807.jpg,177,2
07808.jpg,193,1
07809.jpg,73,1
07810.jpg,154,1
07811.jpg,148,1
07812.jpg,38,1
07813.jpg,111,1
07814.jpg,173,2
07815.jpg,189,3
07816.jpg,132,1
07817.jpg,161,1
07818.jpg,91,2
07819.jpg,184,4
07820.jpg,112,1
07821.jpg,172,1
07822.jpg,19,1
07823.jpg,190,3
07824.jpg,73,3
07825.jpg,162,3
07826.jpg,152,0
07827.jpg,175,1
07828.jpg,119,2
07829.jpg,102,0
07830.jpg,110,4
07831.jpg,57,0
07832.jpg,96,1
07833.jpg,7,2
07834.jpg,176,1
07835.jpg,157,1
07836.jpg,93,0
07837.jpg,112,3
07838.jpg,148,2
07839.jpg,174,2
07840.jpg,105,1
07841.jpg,29,0
07842.jpg,77,2
07843.jpg,117,0
07844.jpg,120,3
07845.jpg,171,1
07846.jpg,196,1
07847.jpg,156,3
07848.jpg,50,3
07849.jpg,102,1
07850.jpg,59,4
07851.jpg,164,3
07852.jpg,74,1
07853.jpg,52,2
07854.jpg,21,3
07855.jpg,95,3
07856.jpg,156,3
07857.jpg,166,3
07858.jpg,194,1
07859.jpg,172,1
07860.jpg,6,3
07861.jpg,62,0
07862.jpg,123,4
07863.jpg,74,2
07864.jpg,132,0
07865.jpg,153,1
07866.jpg,191,2
07867.jpg,45,3
07868.jpg,69,4
07869.jpg,92,1
07870.jpg,104,4
07871.jpg,75,0
07872.jpg,148,1
07873.jpg,145,2
07874.jpg,48,0
07875.jpg,111,2
07876.jpg,56,0
07877.jpg,160,4
07878.jpg,24,1
07879.jpg,19,4
07880.jpg,26,2
07881.jpg,130,2
07882.jpg,160,4
07883.jpg,95,0
07884.jpg,166,0
07885.jpg,21,3
07886.jpg,137,4
07887.jpg,134,4
07888.jpg,164,4
07889.jpg,24,4
07890.jpg,192,0
07891.jpg,152,0
07892.jpg,50,4
07893.jpg,162,4
07894.jpg,50,0
07895.jpg,196,2
07896.jpg,35,1
07897.jpg,2,2
07898.jpg,93,1
07899.jpg,93,3
07900.jpg,194,1
07901.jpg,38,2
07902.jpg,147,0
07903.jpg,159,0
07904.jpg,74,4
07905.jpg,107,0
07906.jpg,119,1
07907.jpg,68,1
07908.jpg,49,4
07909.jpg,100,1
07910.jpg,51,4
07911.jpg,74,4
07912.jpg,96,0
07913.jpg,81,2
07914.jpg,161,2
07915.jpg,136,2
07916.jpg,4,3
07917.jpg,188,2
07918.jpg,116,4
07919.jpg,171,1
07920.jpg,141,1
07921.jpg,47,1
07922.jpg,34,2
07923.jpg,95,3
07924.jpg,94,2
07925.jpg,55,3
07926.jpg,172,0
07927.jpg,119,2
07928.jpg,159,4
07929.jpg,184,1
07930.jpg,16,4
07931.jpg,56,0
07932.jpg,173,1
07933.jpg,108,1
07934.jpg,183,2
07935.jpg,179,1
07936.jpg,167,0
07937.jpg,109,3
07938.jpg,24,2
07939.jpg,189,4
07940.jpg,47,4
07941.jpg,157,4
07942.jpg,131,4
07943.jpg,62,1
07944.jpg,158,1
07945.jpg,128,0
07946.jpg,143,0
07947.jpg,89,0
07948.jpg,44,3
07949.jpg,191,4
07950.jpg,120,1
07951.jpg,49,3
07952.jpg,128,2
07953.jpg,77,4
07954.jpg,56,3
07955.jpg,117,4
07956.jpg,51,4
07957.jpg,181,1
07958.jpg,192,3
07959.jpg,157,3
07960.jpg,2,2
07961.jpg,128,2
07962.jpg,129,3
07963.jpg,69,3
07964.jpg,42,0
07965.jpg,82,1
07966.jpg,1,2
07967.jpg,95,3
07968.jpg,52,0
07969.jpg,62,3
07970.jpg,171,3
07971.jpg,99,0
07972.jpg,107,4
07973.jpg,82,1
07974.jpg,53,0
07975.jpg,175,3
07976.jpg,13,3
07977.jpg,168,0
07978.jpg,151,0
07979.jpg,82,4
07980.jpg,70,3
07981.jpg,93,4
07982.jpg,176,0
07983.jpg,93,1
07984.jpg,179,4
07985.jpg,119,1
07986.jpg,145,3
07987.jpg,187,1
07988.jpg,134,4
07989.jpg,190,4
07990.jpg,43,1
07991.jpg,154,3
07992.jpg,137,4
07993.jpg,103,2
07994.jpg,31,0
07995.jpg,108,1
07996.jpg,171,2
07997.jpg,142,0
07998.jpg,76,3
07999.jpg,70,4
08000.jpg,162,2
08001.jpg,149,4
08002.jpg,161,4
08003.jpg,131,3
08004.jpg,30,0
08005.jpg,3,3
08006.jpg,140,0
08007.jpg,36,1
08008.jpg,66,1
08009.jpg,162,2
08010.jpg,17,2
08011.jpg,1,4
08012.jpg,150,0
08013.jpg,119,3
08014.jpg,12,0
08015.jpg,40,1
08016.jpg,5,2
08017.jpg,65,4
08018.jpg,6,1
08019.jpg,138,0
08020.jpg,87,1
08021.jpg,28,4
08022.jpg,152,1
08023.jpg,141,2
08024.jpg,159,0
08025.jpg,119,1
08026.jpg,24,1
08027.jpg,13,4
08028.jpg,13,4
08029.jpg,106,2
08030.jpg,99,0
08031.jpg,1,0
08032.jpg,34,1
08033.jpg,36,1
08034.jpg,138,4
08035.jpg,73,2
08036.jpg,187,1
08037.jpg,71,2
08038.jpg,80,1
08039.jpg,147,1
08040.jpg,57,4
08041.jpg,165,1
08042.jpg,50,4
08043.jpg,17,2
08044.jpg,10,2
08045.jpg,139,0
08046.jpg,188,4
08047.jpg,79,1
08048.jpg,36,1
08049.jpg,64,4
08050.jpg,94,2
08051.jpg,11,3
08052.jpg,154,1
08053.jpg,24,4
08054.jpg,117,4
08055.jpg,22,2
08056.jpg,119,1
08057.jpg,143,3
08058.jpg,32,0
08059.jpg,121,0
08060.jpg,145,0
08061.jpg,166,4
08062.jpg,54,4
08063.jpg,121,1
08064.jpg,132,3
08065.jpg,148,3
08066.jpg,115,3
08067.jpg,150,2
08068.jpg,37,1
08069.jpg,155,4
08070.jpg,62,0
08071.jpg,193,0
08072.jpg,126,4
08073.jpg,42,2
08074.jpg,63,4
08075.jpg,63,4
08076.jpg,105,1
08077.jpg,66,3
08078.jpg,182,2
08079.jpg,114,4
08080.jpg,75,3
08081.jpg,23,4
08082.jpg,37,4
08083.jpg,164,2
08084.jpg,130,1
08085.jpg,10,3
08086.jpg,12,3
08087.jpg,123,0
08088.jpg,190,0
08089.jpg,129,4
08090.jpg,90,4
08091.jpg,95,4
08092.jpg,87,2
08093.jpg,102,3
08094.jpg,54,3
08095.jpg,45,1
08096.jpg,8,3
08097.jpg,55,4
08098.jpg,181,4
08099.jpg,116,2
08100.jpg,81,3
08101.jpg,168,3
08102.jpg,164,2
08103.jpg,189,3
08104.jpg,187,0
08105.jpg,85,4
08106.jpg,151,1
08107.jpg,79,1
08108.jpg,60,3
08109.jpg,155,4
08110.jpg,186,0
08111.jpg,170,0
08112.jpg,97,2
08113.jpg,117,1
08114.jpg,166,4
08115.jpg,160,0
08116.jpg,163,4
08117.jpg,75,4
08118.jpg,32,2
08119.jpg,67,0
08120.jpg,128,3
08121.jpg,153,2
08122.jpg,52,2
08123.jpg,178,2
08124.jpg,40,1
08125.jpg,55,0
08126.jpg,117,1
08127.jpg,5,2
08128.jpg,112,3
08129.jpg,46,4
08130.jpg,46,2
08131.jpg,119,2
08132.jpg,153,3
08133.jpg,3,3
08134.jpg,124,2
08135.jpg,85,3
08136.jpg,187,4
08137.jpg,17,0
08138.jpg,181,4
08139.jpg,188,4
08140.jpg,78,4
08141.jpg,196,3
08142.jpg,163,3
08143.jpg,112,4
08144.jpg,17,4
